gene_id	gene_name	geneID	gene_id2	geneType	NTC	Lipo	PEI	ExFect	Infect	Elec
ENSG00000083444	PLOD1	5351	ENSG00000083444.17	protein_coding	43.31552252	39.93343706	34.97604419	44.34363195	51.6673795	47.43451398
ENSG00000116688	MFN2	9927	ENSG00000116688.18	protein_coding	38.43745841	35.55128071	37.16733154	43.30441983	37.02170079	46.67616003
ENSG00000116691	MIIP	60672	ENSG00000116691.11	protein_coding	45.72446619	38.63586455	36.14325805	41.74393012	48.85712826	45.63424921
ENSG00000120949	TNFRSF8	943	ENSG00000120949.15	protein_coding	0.174713632	0.076436999	0.091600442	0.410391878	0.100879154	0.319282293
ENSG00000028137	TNFRSF1B	7133	ENSG00000028137.19	protein_coding	0.126982728	0.098848505	0.142350137	0.138635635	0.317199902	0.133525067
ENSG00000048707	VPS13D	55187	ENSG00000048707.15	protein_coding	9.10688041	10.25272602	10.42213873	9.592798841	9.717196281	8.774178724
ENSG00000229484	LINC02766	105376744	ENSG00000229484.3	lncRNA	0.012503998	0	0.007256942	0.009014986	0	0
ENSG00000162496	DHRS3	9249	ENSG00000162496.9	protein_coding	13.98874962	12.33655258	12.72875475	5.515546386	11.85270036	8.507488464
ENSG00000204518	AADACL4	343066	ENSG00000204518.3	protein_coding	0	0.03308322	0.025571322	0	0	0
ENSG00000188984	AADACL3	126767	ENSG00000188984.12	protein_coding	0	0	0	0	0	0
ENSG00000157330	CFAP107	93190	ENSG00000157330.10	protein_coding	0	0	0	0	0	0
ENSG00000116726	PRAMEF12	390999	ENSG00000116726.5	protein_coding	0	0	0.007258523	0	0.013124886	0
ENSG00000116721	PRAMEF1	65121	ENSG00000116721.9	protein_coding	0	0	0	0	0	0
ENSG00000228338	LINC01784	105376745	ENSG00000228338.1	lncRNA	0	0	0	0	0	0
ENSG00000239810	PRAMEF11	440560	ENSG00000239810.3	protein_coding	0	0.004646371	0	0	0	0
ENSG00000179172	HNRNPCL1	343069	ENSG00000179172.10	protein_coding	0	0	0	0	0	0
ENSG00000120952	PRAMEF2	65122	ENSG00000120952.4	protein_coding	0	0	0	0	0	0
ENSG00000243073	PRAMEF4	400735	ENSG00000243073.4	protein_coding	0	0	0	0	0	0
ENSG00000187545	PRAMEF10	343071	ENSG00000187545.5	protein_coding	0	0	0	0	0	0
ENSG00000204510	PRAMEF7	441871	ENSG00000204510.6	protein_coding	0	0	0	0	0	0
ENSG00000232423	PRAMEF6	440561	ENSG00000232423.6	protein_coding	0	0	0	0	0	0
ENSG00000274764	PRAMEF27	101929983	ENSG00000274764.6	protein_coding	0	0	0	0	0	0
ENSG00000277058	HNRNPCL3	649330	ENSG00000277058.3	protein_coding	0	0	0	0	0	0
ENSG00000229571	PRAMEF25	441873	ENSG00000229571.7	protein_coding	0	0	0	0	0	0
ENSG00000275774	HNRNPCL2	440563	ENSG00000275774.3	protein_coding	0	0	0	0	0	0
ENSG00000280267	PRAMEF26	645359	ENSG00000280267.6	protein_coding	0	0	0	0	0	0
ENSG00000179412	HNRNPCL4	101060301	ENSG00000179412.11	protein_coding	0	0	0	0	0	0
ENSG00000204505	PRAMEF9	343070	ENSG00000204505.5	protein_coding	0	0	0	0	0	0
ENSG00000279169	PRAMEF13	400736	ENSG00000279169.3	protein_coding	0	0	0	0	0	0
ENSG00000279804	PRAMEF18	391003	ENSG00000279804.3	protein_coding	0	0	0	0	0	0
ENSG00000270601	PRAMEF5	343068	ENSG00000270601.5	protein_coding	0	0	0	0	0	0
ENSG00000182330	PRAMEF8	391002	ENSG00000182330.11	protein_coding	0	0	0	0	0	0
ENSG00000237700	PRAMEF33	645382	ENSG00000237700.2	protein_coding	0	0	0	0	0	0
ENSG00000204501	PRAMEF15	653619	ENSG00000204501.7	protein_coding	0	0	0	0	0	0
ENSG00000204481	PRAMEF14	729528	ENSG00000204481.8	protein_coding	0	0	0	0	0	0
ENSG00000204480	PRAMEF19	645414	ENSG00000204480.9	protein_coding	0	0	0	0	0	0
ENSG00000204479	PRAMEF17	391004	ENSG00000204479.4	protein_coding	0	0	0	0	0	0
ENSG00000204478	PRAMEF20	645425	ENSG00000204478.11	protein_coding	0	0	0	0	0	0
ENSG00000162494	LRRC38	126755	ENSG00000162494.6	protein_coding	0.060224773	0.308494606	0.39579245	0.045351698	0.042478514	0
ENSG00000162493	PDPN	10630	ENSG00000162493.17	protein_coding	14.88204375	16.11676034	15.41195299	17.07970412	17.24419568	15.5063328
ENSG00000116731	PRDM2	7799	ENSG00000116731.23	protein_coding	21.28111634	23.35793594	22.44834342	38.36219853	24.86848707	27.10688695
ENSG00000189337	KAZN	23254	ENSG00000189337.17	protein_coding	17.82548455	17.00740356	16.18313798	14.18062607	22.18195223	20.33118746
ENSG00000234593	KAZN-AS1	105376762	ENSG00000234593.3	lncRNA	0	0	0	0	0	0
ENSG00000175147	TMEM51-AS1	200197	ENSG00000175147.13	lncRNA	1.884681483	1.60248895	1.933367818	0.693222802	1.658954774	0.859424159
ENSG00000171729	TMEM51	55092	ENSG00000171729.14	protein_coding	6.023161889	4.741225943	5.552052247	5.405339536	5.782425225	5.653394942
ENSG00000204464	TMEM51-AS2	727684	ENSG00000204464.7	lncRNA	0	0	0	0	0	0
ENSG00000142621	FHAD1	114827	ENSG00000142621.21	protein_coding	3.033585062	3.463001414	3.365063371	2.607900979	3.494154925	2.686860533
ENSG00000233485	FHAD1-AS1	101927417	ENSG00000233485.1	lncRNA	0	0	0.012200439	0.033960809	0	0.005960852
ENSG00000228140	EFHD2-AS1	101927441	ENSG00000228140.2	lncRNA	0.478432287	0.40521559	0.348156345	0.237572867	0.426918199	0.123609275
ENSG00000142634	EFHD2	79180	ENSG00000142634.13	protein_coding	49.74170207	36.75993512	37.83206498	43.71081812	53.9374447	57.72355542
ENSG00000162438	CTRC	11330	ENSG00000162438.12	protein_coding	0.104379066	0.267082982	0.147987445	0.165566283	0.247138495	0.248034989
ENSG00000142615	CELA2A	63036	ENSG00000142615.8	protein_coding	0	0	0.006906254	0	0	0.004669879
ENSG00000215704	CELA2B	51032	ENSG00000215704.10	protein_coding	0	0.006036808	0.005201716	0.006756815	0.004387894	0.004358263
ENSG00000132906	CASP9	842	ENSG00000132906.18	protein_coding	4.781131502	4.313829896	4.719074797	3.93973766	5.095236302	3.900487965
ENSG00000116138	DNAJC16	23341	ENSG00000116138.13	protein_coding	26.65095999	25.49969285	24.89567955	29.27812709	24.76169391	33.85677625
ENSG00000116771	AGMAT	79814	ENSG00000116771.6	protein_coding	2.174895753	1.239897848	1.460056946	2.116446052	1.241956386	2.260328818
ENSG00000197312	DDI2	84301	ENSG00000197312.12	protein_coding	17.51508927	16.2332925	15.8239684	22.32503182	15.15766706	22.47227177
ENSG00000215695	RSC1A1	6248	ENSG00000215695.2	protein_coding	0.081906599	0.101150114	0.097722892	0.127594016	0.052864829	0.15065405
ENSG00000116786	PLEKHM2	23207	ENSG00000116786.13	protein_coding	38.45834179	47.20136291	50.81215533	46.3164706	54.12702321	46.37874155
ENSG00000162461	SLC25A34	284723	ENSG00000162461.8	protein_coding	0.520329103	0.189369124	0.227076486	0.542170422	0.355260689	0.369065987
ENSG00000224459	SLC25A34-AS1	110806303	ENSG00000224459.2	lncRNA	0	0.019325565	0.018279117	0.071152487	0	0
ENSG00000162460	TMEM82	388595	ENSG00000162460.7	protein_coding	0	0	0	0	0	0
ENSG00000162458	FBLIM1	54751	ENSG00000162458.13	protein_coding	9.863228747	11.57834249	10.12753409	5.283388347	16.06429333	7.343117795
ENSG00000233954	UQCRHL	440567	ENSG00000233954.7	protein_coding	4.934179137	4.008432809	4.998428743	4.073770975	3.823586369	3.049783859
ENSG00000179743	SPEN-AS1	729614	ENSG00000179743.4	lncRNA	9.906026903	9.832851067	11.94130297	4.701737423	10.47241048	7.670115955
ENSG00000065526	SPEN	23013	ENSG00000065526.12	protein_coding	117.3835583	95.53238753	82.69830458	178.875184	137.0111797	192.381143
ENSG00000116809	ZBTB17	7709	ENSG00000116809.12	protein_coding	18.80688246	27.64495193	32.13350764	22.64603709	29.23256334	19.36007063
ENSG00000183888	SRARP	149563	ENSG00000183888.4	protein_coding	0.015645716	0	0.00611585	0.047346241	0.01470324	0.011334428
ENSG00000173641	HSPB7	27129	ENSG00000173641.18	protein_coding	0.11398239	0.161372275	0.068083618	0	0.046141799	0.031851876
ENSG00000186510	CLCNKA	1187	ENSG00000186510.12	protein_coding	0.085904733	0.064246175	0.099551187	0.050432411	0.178073326	0.038088689
ENSG00000184908	CLCNKB	1188	ENSG00000184908.20	protein_coding	0.590092926	0.666666538	0.571243874	0.23926659	1.08453657	0.399051038
ENSG00000185519	FAM131C	348487	ENSG00000185519.9	protein_coding	11.00206618	17.01089321	11.77891691	4.892377363	24.1630098	6.906957729
ENSG00000142627	EPHA2	1969	ENSG00000142627.13	protein_coding	17.78751217	23.12279439	34.31117783	20.16989623	28.30456086	15.68081184
ENSG00000227959	EPHA2-AS1	101927479	ENSG00000227959.2	lncRNA	0.088111591	0.093310069	0.171141643	0.056388848	0.057607094	0.111075963
ENSG00000234166	ARHGEF19-AS1	100874233	ENSG00000234166.1	lncRNA	0	0	0.003295344	0	0	0
ENSG00000142632	ARHGEF19	128272	ENSG00000142632.17	protein_coding	1.65789949	1.513530427	1.59084406	1.203645044	1.912816162	1.646516057
ENSG00000132881	CPLANE2	79363	ENSG00000132881.12	protein_coding	3.038621663	3.364181483	3.215849764	2.842875364	3.118177944	3.112400018
ENSG00000037637	FBXO42	54455	ENSG00000037637.11	protein_coding	19.1608595	20.87739162	25.45833535	20.60446647	18.28136843	17.37371452
ENSG00000055070	SZRD1	26099	ENSG00000055070.17	protein_coding	61.79749068	63.73259199	70.61907545	67.02077957	68.10223823	71.97132825
ENSG00000187144	SPATA21	374955	ENSG00000187144.11	protein_coding	0.130462203	0.210559242	0.169680505	0.233383572	0.316852983	0.212217843
ENSG00000157191	NECAP2	55707	ENSG00000157191.20	protein_coding	17.80095055	14.29536686	14.68130521	17.91075151	14.6776973	17.85872873
ENSG00000226029	LINC01772	107984921	ENSG00000226029.1	lncRNA	0.591722477	0.87080649	0.588569701	1.660087279	0.664569299	0.712516751
ENSG00000233421	LINC01783	100132147	ENSG00000233421.5	lncRNA	0.05834678	0.059201497	0.055293139	0.034621753	0.089262712	0.051036035
ENSG00000219481	NBPF1	55672	ENSG00000219481.11	protein_coding	18.66237277	16.79287057	16.29988993	19.36881942	15.02815856	21.47728749
ENSG00000058453	CROCC	9696	ENSG00000058453.17	protein_coding	19.83492191	17.5068618	16.90455624	15.33547844	21.25382194	16.26593807
ENSG00000117122	MFAP2	4237	ENSG00000117122.14	protein_coding	11.05750871	10.68468622	8.464168392	6.619113941	14.32329153	8.530854832
ENSG00000159363	ATP13A2	23400	ENSG00000159363.19	protein_coding	26.45360049	26.59363219	23.31395383	27.11627088	33.12266576	31.96888586
ENSG00000117118	SDHB	6390	ENSG00000117118.10	protein_coding	22.5183631	19.88148864	23.32931633	21.26272666	20.33000143	22.08746485
ENSG00000117115	PADI2	11240	ENSG00000117115.13	protein_coding	1.312394008	2.116472212	1.466003206	0.648583897	2.98270952	0.699551895
ENSG00000204362	LINC02783	400743	ENSG00000204362.6	lncRNA	0	0	0	0	0	0
ENSG00000142623	PADI1	29943	ENSG00000142623.11	protein_coding	0.016783346	0.05494167	0.116982992	0.024812195	0.036324424	0.011007782
ENSG00000142619	PADI3	51702	ENSG00000142619.4	protein_coding	0.049858294	0.141407253	0.081233771	0.04814778	0.118474546	0.044530288
ENSG00000159339	PADI4	23569	ENSG00000159339.13	protein_coding	0.007150635	0	0.061796138	0	0.019508882	0.005768374
ENSG00000276747	PADI6	353238	ENSG00000276747.1	protein_coding	0	0	0	0	0	0
ENSG00000227751	RCC2-AS1	114515514	ENSG00000227751.1	lncRNA	0.212540507	0.128713009	0.190184319	0.043171874	0.072886147	0.196837777
ENSG00000179051	RCC2	55920	ENSG00000179051.14	protein_coding	170.0213579	152.3119606	149.1445234	184.1718181	154.6411234	197.5285288
ENSG00000074964	ARHGEF10L	55160	ENSG00000074964.17	protein_coding	4.271353278	5.499388548	6.165485849	4.181529001	6.79896925	3.284715568
ENSG00000236648	LINC02810	107984028	ENSG00000236648.2	lncRNA	0	0	0	0.008338861	0.005415279	0
ENSG00000117148	ACTL8	81569	ENSG00000117148.8	protein_coding	0.161499004	0.046192381	0.127086261	0.119642907	0	0.292506868
ENSG00000261781	LINC01654	101927876	ENSG00000261781.1	lncRNA	0	0	0	0	0	0
ENSG00000117154	IGSF21	84966	ENSG00000117154.12	protein_coding	0.457447452	1.019756378	0.825083426	0.217338647	1.104452845	0.480185949
ENSG00000230035	IGSF21-AS1	105376814	ENSG00000230035.2	lncRNA	0	0	0	0	0	0
ENSG00000179023	KLHDC7A	127707	ENSG00000179023.9	protein_coding	0.016382808	0.093488796	0.497627391	0.069273203	0.006458111	0.007196478
ENSG00000009709	PAX7	5081	ENSG00000009709.12	protein_coding	0.722008244	0.553892224	0.817501417	0.606685145	0.859317685	0.782757602
ENSG00000179002	TAS1R2	80834	ENSG00000179002.6	protein_coding	0	0.05349301	0.060037448	0.046895374	0	0.014243559
ENSG00000159423	ALDH4A1	8659	ENSG00000159423.17	protein_coding	13.96569343	9.849597778	11.14013056	12.97724642	11.01285273	14.57276856
ENSG00000169991	IFFO2	126917	ENSG00000169991.11	protein_coding	11.06916672	13.38040912	14.17450931	18.66037556	15.22488606	12.4215765
ENSG00000127481	UBR4	23352	ENSG00000127481.15	protein_coding	187.237471	243.8283929	314.497535	274.409391	231.9999651	199.2094411
ENSG00000230424	EMC1-AS1	101927895	ENSG00000230424.3	lncRNA	1.177432414	0.842223552	1.207803203	1.156961241	0.755280487	0.690603382
ENSG00000127463	EMC1	23065	ENSG00000127463.16	protein_coding	19.53448041	21.72885563	24.32452053	22.64044502	21.58685327	24.70771247
ENSG00000053372	MRTO4	51154	ENSG00000053372.5	protein_coding	60.87865911	48.13736512	62.96796742	85.97369338	54.47642414	80.97828692
ENSG00000211454	AKR7L	246181	ENSG00000211454.16	protein_coding	2.296645635	1.402280483	1.833120019	2.949798231	2.453516373	2.280481803
ENSG00000162482	AKR7A3	22977	ENSG00000162482.5	protein_coding	3.419560682	2.892829314	2.02891877	2.356380687	2.871697892	2.867793739
ENSG00000053371	AKR7A2	8574	ENSG00000053371.13	protein_coding	22.55245417	21.88045913	16.98697075	14.39920911	21.53994451	20.54769619
ENSG00000040487	SLC66A1	54896	ENSG00000040487.13	protein_coding	10.499695	11.24894981	11.54499694	11.93671618	11.1952171	11.3510233
ENSG00000077549	CAPZB	832	ENSG00000077549.19	protein_coding	73.35919568	80.57343137	72.86450451	74.84921041	83.73939811	76.7997786
ENSG00000173436	MICOS10	440574	ENSG00000173436.15	protein_coding	1.801535272	1.885080122	1.505538175	1.497517717	1.361621679	1.967699855
ENSG00000235185	MICOS10-DT	105378614	ENSG00000235185.1	lncRNA	0	0	0.017303116	0.038458253	0.004865334	0.006010713
ENSG00000158747	NBL1	4681	ENSG00000158747.15	protein_coding	21.44237933	27.84356428	25.59362478	16.56555996	27.27714875	18.18461511
ENSG00000270136	MICOS10-NBL1	100532736	ENSG00000270136.6	protein_coding	0.005143284	0	0	0.005217296	0.009778627	0
ENSG00000158748	HTR6	3362	ENSG00000158748.4	protein_coding	1.888289108	1.634297066	1.604365367	0.976442639	2.75058288	1.339342487
ENSG00000162542	TMCO4	255104	ENSG00000162542.14	protein_coding	5.905672514	5.360478449	6.179058993	4.96369049	6.586298219	5.257019339
ENSG00000178828	RNF186	54546	ENSG00000178828.7	protein_coding	0	0	0	0	0	0
ENSG00000235434	RNF186-AS1	121847981	ENSG00000235434.1	lncRNA	0	0	0	0	0	0
ENSG00000169914	OTUD3	23252	ENSG00000169914.6	protein_coding	35.00585712	48.07201876	36.16593961	30.0119269	41.08455923	32.28657531
ENSG00000188784	PLA2G2E	30814	ENSG00000188784.4	protein_coding	0	0	0	0	0	0
ENSG00000188257	PLA2G2A	5320	ENSG00000188257.12	protein_coding	0	0.022656615	0	0.010868991	0	0.012372887
ENSG00000127472	PLA2G5	5322	ENSG00000127472.11	protein_coding	0	0.026618698	0	0.04635885	0	0
ENSG00000117215	PLA2G2D	26279	ENSG00000117215.15	protein_coding	0	0.027218992	0	0.019420878	0.012029839	0
ENSG00000158786	PLA2G2F	64600	ENSG00000158786.5	protein_coding	0	0	0	0.007617232	0.009829129	0
ENSG00000187980	PLA2G2C	391013	ENSG00000187980.7	protein_coding	0	0	0	0	0	0
ENSG00000162543	UBXN10	127733	ENSG00000162543.6	protein_coding	0	0	0	0	0	0
ENSG00000228105	LINC01757	105376827	ENSG00000228105.2	lncRNA	0	0	0	0	0	0
ENSG00000158816	VWA5B1	127731	ENSG00000158816.16	protein_coding	0.592319532	0.523714029	0.282245991	0.251656724	0.554196716	0.230451632
ENSG00000236963	LINC01141	339505	ENSG00000236963.9	lncRNA	0	0	0.004228073	0.006118552	0.011467825	0
ENSG00000162545	CAMK2N1	55450	ENSG00000162545.6	protein_coding	7.141245931	9.159470425	7.400362439	5.991904086	13.28740217	7.38169999
ENSG00000090432	MUL1	79594	ENSG00000090432.7	protein_coding	20.57021262	21.02563931	25.68342019	24.91073816	20.65661771	25.12970423
ENSG00000183114	FAM43B	163933	ENSG00000183114.8	protein_coding	4.944685697	6.123003182	5.420379396	1.516532811	8.538949554	1.963688222
ENSG00000158825	CDA	978	ENSG00000158825.6	protein_coding	0.668959594	0.767188238	0.72580314	0.214967387	1.179817602	0.450577933
ENSG00000158828	PINK1	65018	ENSG00000158828.8	protein_coding	44.2188809	43.92599501	41.66557166	31.78998581	50.25380831	44.46072386
ENSG00000117242	PINK1-AS	100861548	ENSG00000117242.7	lncRNA	5.485009692	3.848619252	4.71009667	10.09679177	4.455902485	8.225718066
ENSG00000244038	DDOST	1650	ENSG00000244038.11	protein_coding	169.5270357	215.0867073	202.7378918	185.6419609	145.3939691	181.8091344
ENSG00000117245	KIF17	57576	ENSG00000117245.13	protein_coding	16.94732796	18.45672077	15.81983976	11.64763154	21.86988783	11.1945775
ENSG00000189410	SH2D5	400745	ENSG00000189410.12	protein_coding	29.92750017	20.55541206	20.0756847	16.25525295	25.23369637	22.48387392
ENSG00000127483	HP1BP3	50809	ENSG00000127483.19	protein_coding	58.31864547	67.17611486	50.91231829	57.43370431	75.97509071	61.05062766
ENSG00000075151	EIF4G3	8672	ENSG00000075151.24	protein_coding	124.477049	97.89922815	112.2135709	126.7696094	105.8335783	120.9096853
ENSG00000117298	ECE1	1889	ENSG00000117298.16	protein_coding	24.29457824	22.75182641	23.49973167	27.88005425	33.56182293	31.99408469
ENSG00000231105	ECE1-AS1	100506801	ENSG00000231105.2	lncRNA	0.14450886	0.256338955	0.283514964	0.032689368	0.342666549	0.058670319
ENSG00000142794	NBPF3	84224	ENSG00000142794.19	protein_coding	10.89391586	9.517045726	9.577036876	9.673480133	10.29628814	10.53855202
ENSG00000162551	ALPL	249	ENSG00000162551.14	protein_coding	4.23772682	4.064911488	3.652445365	2.812870589	5.354936018	3.647126262
ENSG00000233431	LINC02596	105376834	ENSG00000233431.1	lncRNA	0	0	0	0	0	0
ENSG00000076864	RAP1GAP	5909	ENSG00000076864.21	protein_coding	15.66198027	18.85643786	18.15835297	13.82532605	27.86470909	13.1268593
ENSG00000090686	USP48	84196	ENSG00000090686.16	protein_coding	82.41629254	88.09172691	81.68891022	74.74269095	85.0330549	74.49593157
ENSG00000187942	LDLRAD2	401944	ENSG00000187942.12	protein_coding	0.149275101	0.120120564	0.124763842	0.08599246	0.321024462	0.058549309
ENSG00000142798	HSPG2	3339	ENSG00000142798.20	protein_coding	19.32676448	30.03478281	22.22323561	16.62075631	42.9479297	16.80878237
ENSG00000219073	CELA3B	23436	ENSG00000219073.8	protein_coding	0	0	0	0	0.003229944	0
ENSG00000142789	CELA3A	10136	ENSG00000142789.20	protein_coding	0	0	0	0	0	0
ENSG00000228397	LINC01635	101928043	ENSG00000228397.3	lncRNA	0.032064129	0.015663628	0.065315533	0.019105955	0.0407902	0.062569717
ENSG00000218510	LINC00339	29092	ENSG00000218510.9	lncRNA	6.665544919	6.588325768	6.641884656	5.196125151	6.829236551	6.495672015
ENSG00000285752	CDC42-AS1	112268223	ENSG00000285752.1	lncRNA	0.009267758	0.011596756	0.077573054	0.060045776	0.012423461	0.00606101
ENSG00000070831	CDC42	998	ENSG00000070831.18	protein_coding	3.812951853	3.552657254	3.046299991	4.651909219	3.293492691	3.675058095
ENSG00000230068	CDC42-IT1	100874292	ENSG00000230068.2	lncRNA	0.136593482	0.107268489	0.134686112	0.195716469	0.179069166	0.062933917
ENSG00000162552	WNT4	54361	ENSG00000162552.15	protein_coding	0.113555446	0.482142082	0.796364483	0.122214821	0.408114731	0.108338619
ENSG00000184677	ZBTB40	9923	ENSG00000184677.18	protein_coding	64.19473335	68.8559299	74.77039386	89.55373931	75.19795765	85.19703769
ENSG00000237200	ZBTB40-IT1	100874345	ENSG00000237200.1	lncRNA	0.115848003	0.100362968	0.184259707	0.080231975	0.098706365	0.158871427
ENSG00000070886	EPHA8	2046	ENSG00000070886.12	protein_coding	3.249383671	2.742368232	2.9054888	2.526174407	3.975158517	2.767535041
ENSG00000173372	C1QA	712	ENSG00000173372.18	protein_coding	0	0	0	0	0	0
ENSG00000159189	C1QC	714	ENSG00000159189.13	protein_coding	0	0	0	0	0	0
ENSG00000173369	C1QB	713	ENSG00000173369.18	protein_coding	0	0	0	0	0	0
